#Feeder,Feeder ID,Skip,Pos X,Pos Y,Angle,Footprint,Comment,Nozzle,Pick Height,Pick delay,Move Speed,Place Height,Place delay,Place Speed,Accuracy,Width,Length,Thickness,Size Analyze,Tray X,Tray Y,Columns,Rows,Right Top X,Right Top Y,Vision Model,Brightness,Vision Error,Vision Flash,Feeder Type,NoisyPoint,Try times,Feed wait time,Find Out Rectangle

#PCB,Columns,Rows,Left Bottom X,Left Bottom Y,Left Top X,Left Top Y,Right Top X,Right Top Y,Mirror Board Left Bottom X,Mirror Board Left Bottom Y,Panelize Board Angle,Mirror Board,Marked Panel X,Marked Panel Y,Marked Panel Value,Manual Program,Feed PCB,Panelized Mark Point,PCB Width,PCB Length,Safe height,Manual Mark,Test,Detect X,Detect Y,Long PCB Input
PCB,,,,,,,,,0,0,,1,0,0,,NO,1,,,,4,,,,,

#Panel,Pos X,Pos Y,Offset X,Offset Y,Angle,Skip,Position

#Nozzle,NozzleID,Nozzle Type,Disabled
Nozzle,1,,NO
Nozzle,2,,NO
Nozzle,3,,NO
Nozzle,4,,NO
Nozzle,5,,NO
Nozzle,6,,NO
Nozzle,7,,NO
Nozzle,8,,NO

#Mark,Pos X,Pos Y,Min Size,Max Size,Flash,Brightness,Searching Area,Circular Similarity,Nested Mode,Select Camera,Position
Comp,,GRM155R71H104KE14D,CAPC0402,C3,,38.074,66.751,90,NO,Align
Comp,,CC0805KKX7R9BB105,CAPC0805_THICK,C7,,24.024,65.249,0,NO,Align
Comp,,TYPE-C_3_1Female,TYPE-C_3_1Female__C,P1,,42.499,67.499,90,NO,Align
Comp,,USB AF 10.0 180,USB_AF_10.0_180,P2,,34.184,103.78,180,NO,Align
Comp,,TPD1E10B09DPYR,TVS0402,D6,,39.041,103.171,270,NO,Align
Comp,,TPD1E10B09DPYR,TVS0402,D5,,39.124,104.98,180,NO,Align
Comp,,TPD1E10B09DPYR,TVS0402,D4,,33.037,105.834,90,NO,Align
Comp,,TPD1E10B09DPYR,TVS0402,D3,,33.037,102.197,270,NO,Align
Comp,,TPD1E10B09DPYR,TVS0402,D2,,46.049,104.855,0,NO,Align
Comp,,GRM21BR6YA106ME43L,CAPC0805_THICK,C13,,22.789,110.71,45,NO,Align
Comp,,TPD1E10B09DPYR,TVS0402,D1,,38.988,102.59,270,NO,Align
Comp,,CL10B105KP8NNNC,CAPC0603,C2,,43.309,111.855,0,NO,Align
Comp,,GRM155R71H104KE14D,CAPC0402,C1,,43.249,110.555,180,NO,Align
Comp,,SM02B-SFHRS-TF,SM02B-SFHRS-TF,P3,,49.911,106.3,45,NO,Align
