#Comp,Feeder ID,Comment,Footprint,Designator,Nozzle,Pos X,Pos Y,Angle,Skip,Position
Comp,,RC0603FR-07100RL,RESC0603F,R1_8,,111.267,191.089,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_7,,111.267,167.364,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_6,,111.267,143.639,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_5,,111.267,119.914,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_4,,111.267,96.189,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_3,,111.267,72.464,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_2,,111.267,48.739,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_1,,111.267,25.014,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_13,,111.078,324.973,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_12,,111.078,301.248,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_11,,111.078,277.523,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_10,,111.078,253.798,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_9,,111.078,230.073,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_8,,111.078,206.348,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_7,,111.078,182.623,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_6,,111.078,158.898,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_5,,111.078,135.173,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_4,,111.078,111.448,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_3,,111.078,87.723,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_2,,111.078,63.998,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_1,,111.078,40.273,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_13,,111.456,321.582,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_12,,111.456,297.857,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_11,,111.456,274.132,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_10,,111.456,250.407,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_9,,111.456,226.682,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_8,,111.456,202.957,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_7,,111.456,179.232,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_6,,111.456,155.507,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_5,,111.456,131.782,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_4,,111.456,108.057,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_3,,111.456,84.332,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_2,,111.456,60.607,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_1,,111.456,36.882,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_13,,111.456,318.191,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_12,,111.456,294.466,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_11,,111.456,270.741,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_10,,111.456,247.016,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_9,,111.456,223.291,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_8,,111.456,199.566,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_7,,111.456,175.841,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_6,,111.456,152.116,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_5,,111.456,128.391,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_4,,111.456,104.666,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_3,,111.456,80.941,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_2,,111.456,57.216,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_1,,111.456,33.491,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_13,,111.078,314.8,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_12,,111.078,291.075,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_11,,111.078,267.35,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_10,,111.078,243.625,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_9,,111.078,219.9,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_8,,111.078,196.175,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_7,,111.078,172.45,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_6,,111.078,148.725,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_5,,111.078,125.0,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_4,,111.078,101.275,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_3,,111.078,77.55,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_2,,111.078,53.825,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_1,,111.078,30.1,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_13,,111.456,311.409,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_12,,111.456,287.684,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_11,,111.456,263.959,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_10,,111.456,240.234,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_9,,111.456,216.509,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_8,,111.456,192.784,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_7,,111.456,169.059,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_6,,111.456,145.334,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_5,,111.456,121.609,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_4,,111.456,97.884,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_3,,111.456,74.159,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_2,,111.456,50.434,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_1,,111.456,26.709,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_13,,111.456,308.019,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_12,,111.456,284.293,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_11,,111.456,260.568,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_10,,111.456,236.844,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_9,,111.456,213.119,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_8,,111.456,189.393,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_7,,111.456,165.668,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_6,,111.456,141.944,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_5,,111.456,118.219,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_4,,111.456,94.493,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_3,,111.456,70.769,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_2,,111.456,47.044,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_1,,111.456,23.319,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_13,,111.078,304.628,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_12,,111.078,280.903,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_11,,111.078,257.178,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_10,,111.078,233.453,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_9,,111.078,209.728,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_8,,111.078,186.003,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_7,,111.078,162.278,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_6,,111.078,138.553,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_5,,111.078,114.828,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_4,,111.078,91.103,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_3,,111.078,67.378,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_2,,111.078,43.653,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_1,,111.078,19.928,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_15,,103.247,367.336,360,NO,Align
